'id_car_serie','id_car_model','id_car_generation','name','date_create','date_update','id_car_type'
'9280','1871','2123','Хэтчбек','1403394678','1461887951','1'
'9281','1871','2123','Хэтчбек','1403394678','1461887951','1'
'9282','1871','2123','Универсал','1403394678','1461887951','1'
'9283','1871','2124','Хэтчбек','1403394678','1461887951','1'
'9284','1871','2124','Универсал','1403394678','1461887951','1'
'9285','1871','2124','Хэтчбек','1403394678','1461887952','1'
'9287','1877','2133','Хэтчбек','1403394749','1578653358','1'
'9288','1877','2133','Хэтчбек','1403394749','1578653348','1'
'9289','1869','8719','Хэтчбек','1403394786','1461887948','1'
'9292','1885','2140','Купе','1403394845','1551792777','1'
'9294','1891','8725','Седан','1403394865','1461887958','1'
'9295','1889','2144','Универсал','1403394915','1461887956','1'
'9296','1889','2144','Седан','1403394915','1461887956','1'
'9297','1893','8726','Купе','1403395029','1461887959','1'
'9298','1897','7420','Купе','1403395087','1568055039','1'
'9299','1905','2158','Кабриолет','1403395095','1568055042','1'
'9300','1907','7422','Внедорожник','1403395105','1461881478','1'
'9301','1899','8728','Кабриолет','1403395146','1461887962','1'
'9302','1903','8730','Купе','1403395152','1568055042','1'
'9303','1911','8737','Внедорожник','1403395158','1568055048','1'
'9304','1915','2176','Минивэн','1403395166','1568055050','1'
'9305','1909','2167','Хэтчбек','1403395205','1461888014','1'
'9306','1917','2178','Седан','1403395215','1568055051','1'
'9307','1917','2178','Универсал','1403395215','1653253773','1'
'9308','1917','2179','Универсал','1403395215','1568055051','1'
'9309','1917','2178','Седан','1403395215','1568055051','1'
'9310','1917','2180','Универсал','1403395215','1568055052','1'
'9311','1917','2179','Седан','1403395215','1568055051','1'
'9312','1917','2181','Седан','1403395215','1568055051','1'
'9314','1917','8740','Хэтчбек','1403395215','1568055052','1'
'9315','1917','2180','Седан','1403395215','1653276773','1'
'9316','1917','2180','Хэтчбек','1403395215','1568055052','1'
'9317','1917','2180','Хэтчбек','1403395215','1568055052','1'
'9319','1919','2186','Седан','1403395223','1568055053','1'
'9321','1921','7427','Хэтчбек','1403395268','1568055055','1'
'9322','1921','7427','Седан','1403395268','1586466783','1'
'9324','1921','9860','Хэтчбек','1403395268','1568055055','1'
'9327','1921','9074','Хэтчбек','1403395268','1568055054','1'
'9328','1921','2192','Седан','1403395268','1568055053','1'
'9329','1921','9073','Хэтчбек','1403395268','1653253789','1'
'9364','2005','7453','Хэтчбек','1403396186','1568055123','1'
'9369','2003','7451','Универсал','1403396345','1568055123','1'
'9372','2023','8783','Универсал','1403396369','1461888200','1'
'9374','2017','108275','Фургон','1403396415','1584086769','1'
'9375','2025','7466','Внедорожник','1403396425','1461881557','1'
'9376','2029','7467','Седан','1403396435','1461881558','1'
'9377','2030','8786','Седан','1403396473','1461888246','1'
'9378','2033','8789','Седан','1403396479','1568055127','1'
'9379','2035','7468','Седан','1403396488','1568055127','1'
'9380','2021','8781','Седан','1403396586','1461888199','1'
'9381','2037','8791','Седан','1403396601','1461888251','1'
'9382','2041','8792','Седан','1403396609','1568055127','1'
'9383','2038','7470','Хэтчбек','1403396645','1568055127','1'
'9384','2039','7471','Лифтбек','1403396650','1568055127','1'
'9385','2042','8793','Седан','1403396656','1461888253','1'
'9386','2048','8799','Лимузин','1403396714','1568055128','1'
'9387','2049','8800','Седан','1403396720','1568055128','1'
'9388','2052','7474','Хэтчбек','1403396726','1461881594','1'
'9390','2032','8788','Седан','1403396765','1461888248','1'
'9391','2043','8794','Седан','1403396770','1568055128','1'
'9392','2074','7477','Седан','1403396779','1568055130','1'
'9394','2059','8804','Внедорожник','1403396790','1461888304','1'
'9395','2057','8802','Пикап','1403396826','1461888303','1'
'9396','2058','8803','Внедорожник','1403396831','1568055129','1'
'9397','2060','8805','Внедорожник','1403396837','1568055129','1'
'9398','2063','8808','Седан','1403396842','1568055129','1'
'9399','2064','8809','Седан','1403396847','1568055129','1'
'9401','2062','8807','Универсал','1403396892','1568055129','1'
'9402','2065','8810','Хэтчбек','1403396897','1568055129','1'
'9403','2069','8814','Седан','1403396906','1568055130','1'
'9404','2070','8815','Седан','1403396911','1568055130','1'
'9405','2068','8813','Седан','1403396949','1568055130','1'
'9406','2071','8816','Седан','1403396955','1568055130','1'
'9408','2075','8820','Универсал','1403396965','1568055130','1'
'9409','2076','8821','Универсал','1403396970','1461888314','1'
'9410','2072','8817','Седан','1403397066','1461888312','1'
'9411','2073','8818','Универсал','1403397071','1461888313','1'
'9413','2080','7479','Седан','1403397081','1568055130','1'
'9414','2081','8823','Хэтчбек','1403397086','1568055131','1'
'9415','2051','7473','Хэтчбек','1403397126','1586467035','1'
'9417','2082','7480','Хэтчбек','1403397135','1461881600','1'
'9419','2086','7037','Хэтчбек','1403397145','1568055131','1'
'9420','2087','7482','Седан','1403397151','1568055131','1'
'9421','2061','8806','Универсал','1403397185','1568055129','1'
'9422','2077','8822','Универсал','1403397191','1568055130','1'
'9423','2088','8825','Седан','1403397197','1568055131','1'
'9424','2089','8826','Кроссовер','1403397202','1568055131','1'
'9425','2092','7484','Седан','1403397208','1568055131','1'
'9427','2094','8829','Внедорожник','1403397255','1568055132','1'
'9428','18972','8974','Внедорожник','1403397260','1568055241','1'
'9429','2096','8830','Внедорожник','1403397310','1568055132','1'
'9430','2097','8831','Внедорожник','1403397315','1461888368','1'
'9431','2100','2287','Внедорожник','1403397319','1653253987','1'
'9432','2103','8834','Минивэн','1403397326','1568055133','1'
'9434','2105','2291','Седан','1403397336','1568055134','1'
'9435','2101','2289','Пикап','1403397365','1568055133','1'
'9436','2102','6966','Кроссовер','1403397371','1568055133','1'
'9437','2108','6650','Хэтчбек','1403397377','1429399827','1'
'9438','2109','8838','Минивэн','1403397382','1568055134','1'
'9439','2110','8839','Седан','1403397387','1568055134','1'
'9440','2111','8840','Седан','1403397391','1568055134','1'
'9441','2084','8824','Купе','1403397426','1461888318','1'
'9442','2106','8836','Минивэн','1403397435','1568055134','1'
'9443','2113','8841','Седан','1403397441','1568055135','1'
'9444','2114','7485','Седан','1403397447','1568055135','1'
'9445','2117','2293','Компактвэн','1403397451','1461888382','1'
'9446','2117','2294','Компактвэн','1403397451','1461888382','1'
'9447','2107','8837','Седан','1403397487','1568055134','1'
'9448','2115','7486','Седан','1403397492','1568055135','1'
'9449','2116','8842','Хэтчбек','1403397498','1568055135','1'
'9450','2118','2296','Минивэн','1403397502','1568055135','1'
'9451','2121','2303','Седан','1403397506','1568055136','1'
'9452','2121','2303','Лифтбек','1403397506','1568055136','1'
'9453','2121','2303','Универсал','1403397506','1568055136','1'
'9456','2121','9889','Универсал','1403397506','1568055137','1'
'9457','2122','2306','Хэтчбек','1403397510','1568055137','1'
'9458','2122','2306','Хэтчбек','1403397510','1568055137','1'
'9459','2112','6800','Седан','1403397606','1461888379','1'
'9460','2124','2308','Минивэн','1403397611','1568055139','1'
'9461','2124','2309','Минивэн','1403397611','1568055139','1'
'9462','2124','2310','Минивэн','1403397611','1568055139','1'
'9463','2128','8845','Минивэн','1403397622','1568055139','1'
'9464','2129','2314','Внедорожник','1403397626','1568055140','1'
'9465','2129','2314','Внедорожник','1403397626','1568055140','1'
'9466','2130','2316','Седан','1403397630','1568055140','1'
'9467','2130','2317','Седан','1403397630','1568055140','1'
'9468','2130','2318','Седан','1403397630','1568055140','1'
'9469','2119','2298','Седан','1403397665','1568055136','1'
'9470','2120','2300','Седан','1403397669','1568055136','1'
'9471','2120','2301','Седан','1403397669','1568055136','1'
'9472','2131','2320','Минивэн','1403397673','1568055141','1'
'9473','2131','2321','Минивэн','1403397673','1568055140','1'
'9474','2131','2319','Компактвэн','1403397673','1461888435','1'
'9475','2132','2324','Купе','1403397677','1568055142','1'
'9476','2132','2325','Купе','1403397677','1568055141','1'
'9477','2132','2326','Купе','1403397677','1568055141','1'
'9478','2132','2327','Купе','1403397677','1568055142','1'
'9479','2133','8847','Кроссовер','1403397683','1568055142','1'
'9480','2134','2329','Купе','1403397687','1568055142','1'
'9481','2134','2329','Седан','1403397687','1568055142','1'
'9482','2134','2330','Купе','1403397687','1568055142','1'
'9483','2134','2330','Седан','1403397687','1568055142','1'
'9484','2134','2328','Седан','1403397687','1568055142','1'
'9485','2134','2328','Купе','1403397687','1568055143','1'
'9486','2134','2333','Купе','1403397687','1568055143','1'
'9487','2134','2333','Седан','1403397687','1568055143','1'
'9488','2134','2333','Купе','1403397687','1568055143','1'
'9489','2134','8849','Купе','1403397687','1586464512','1'
'9490','2134','9903','Седан','1403397687','1568055143','1'
'9491','2134','2334','Седан','1403397687','1568055143','1'
'9492','2135','2336','Универсал','1403397691','1568055144','1'
'9493','2136','2338','Седан','1403397696','1653266741','1'
'9494','2136','9913','Хэтчбек','1403397696','1653266741','1'
'9495','2137','2340','Седан','1403397725','1568055145','1'
'9496','2137','2341','Седан','1403397725','1568055145','1'
'9497','2137','2342','Универсал','1403397725','1568055145','1'
'9498','2137','2342','Компактвэн','1403397725','1461888443','1'
'9499','2137','2343','Седан','1403397725','1568055145','1'
'9500','2137','9920','Хэтчбек','1403397725','1568055146','1'
'9501','2137','2343','Хэтчбек','1403397725','1568055145','1'
'9502','2137','9915','Седан','1403397725','1568055145','1'
'9503','2137','2346','Хэтчбек','1403397725','1568055145','1'
'9504','2137','2345','Седан','1403397725','1568055146','1'
'9505','2137','2345','Купе','1403397725','1568055146','1'
'9506','2137','2346','Седан','1403397725','1600763751','1'
'9507','2137','2346','Хэтчбек','1403397725','1586464542','1'
'9508','2137','2345','Хэтчбек','1403397725','1586464544','1'
'9509','2138','2348','Седан','1403397729','1568055147','1'
'9510','2138','2349','Седан','1403397729','1568055147','1'
'9511','2141','2354','Седан','1403397734','1461888450','1'
'9512','2141','2354','Седан','1403397734','1568055148','1'
'9513','2142','8854','Минивэн','1403397739','1568055148','1'
'9514','2144','2357','Минивэн','1403397747','1461888453','1'
'9515','2144','2358','Минивэн','1403397747','1461888453','1'
'9516','2144','2359','Минивэн','1403397747','1568055148','1'
'9517','2139','2351','Внедорожник','1403397786','1568055147','1'
'9518','2139','2351','Внедорожник','1403397786','1568055147','1'
'9519','2139','2352','Внедорожник','1403397786','1568055147','1'
