'id_car_model','id_car_mark','name','name_rus','date_create','date_update','id_car_type'
'23599','4183','Реплики и Самоделки',NULL,'1617759783','1617759783','1'
'23600','4183','Хот-род и Кастом',NULL,'1617759783','1617759783','1'
'23601','4197','One',NULL,'1617919213','1617919213','1'
'23602','111','MC20',NULL,'1617919215','1617919215','1'
'23603','114','Artura',NULL,'1617919217','1617919217','1'
'23604','10','Q4 e-tron',NULL,'1626205371','1626205371','1'
'23605','10','Q4 Sportback e-tron',NULL,'1626205371','1626205371','1'
'23606','18','i4',NULL,'1626208142','1626208142','1'
'23607','18','iX',NULL,'1626208142','1626208142','1'
'23608','63','F-2',NULL,'1626208502','1626208502','1'
'23609','67','Atlas Pro',NULL,'1626208561','1626208561','1'
'23610','290','Jolion',NULL,'1626208621','1626208621','1'
'23611','79','Bayon',NULL,'1626208742','1626208742','1'
'23612','79','Staria',NULL,'1626208742','1626208742','1'
'23613','116','EQS',NULL,'1626209102','1626209102','1'
'23614','176','ProAce City',NULL,'1626209643','1626209643','1'
'23615','32','UNI-K',NULL,'1626212342','1626212342','1'
'23616','65','Warszawa',NULL,'1626214562','1626214562','1'
'23617','71','Poer',NULL,'1626215102','1626215102','1'
'23618','185','C40',NULL,'1626222602','1626222602','1'
'23619','63','Country Squire',NULL,'1636752242','1636752242','1'
'23620','63','LTD Country Squire',NULL,'1636752242','1636752242','1'
'23621','63','Puma ST',NULL,'1636752242','1636752242','1'
'23622','79','i20 N',NULL,'1636752422','1636752422','1'
'23623','116','CLK AMG GTR',NULL,'1636752842','1636752842','1'
'23624','116','EQB',NULL,'1636752842','1636752842','1'
'23625','116','EQE',NULL,'1636752842','1636752842','1'
'23626','116','EQS AMG',NULL,'1636752842','1636752842','1'
'23627','116','W138',NULL,'1636752842','1636752842','1'
'23628','127','Sylphy Zero Emission',NULL,'1636752963','1636752963','1'
'23629','127','Z',NULL,'1636752963','1636752963','1'
'23630','167','Across',NULL,'1636753322','1636753322','1'
'23631','167','Swace',NULL,'1636753322','1636753322','1'
'23632','176','Yaris Cross',NULL,'1636753386','1636753386','1'
'23633','184','Arteon R',NULL,'1636753442','1636753442','1'
'23634','184','SpaceFox',NULL,'1636753443','1636753443','1'
'23635','184','Tiguan R',NULL,'1636753443','1636753443','1'
'23636','185','PV444',NULL,'1636753503','1636753503','1'
'23637','185','PV544',NULL,'1636753503','1636753503','1'
'23638','291','XB7',NULL,'1636753922','1636753922','1'
'23639','3705','Rambler Ambassador',NULL,'1636754102','1636754102','1'
'23640','6','Nomad',NULL,'1636754222','1636754222','1'
'23641','8','Towner',NULL,'1636754342','1636754342','1'
'23642','9','Vulcan',NULL,'1636754402','1636754402','1'
'23643','4147','BJ2021',NULL,'1636754822','1636754822','1'
'23644','4147','EX5',NULL,'1636754822','1636754822','1'
'23645','26','Han',NULL,'1636755842','1636755842','1'
'23646','26','Tang',NULL,'1636755842','1636755842','1'
'23647','26','Yuan',NULL,'1636755842','1636755842','1'
'23648','26','e2',NULL,'1636755842','1636755842','1'
'23649','3752','SC6390',NULL,'1636756202','1636756202','1'
'23650','32','Auchan A600 EV',NULL,'1636756262','1636756262','1'
'23651','32','Benni EC/EV',NULL,'1636756262','1636756262','1'
'23652','36','Six',NULL,'1636756504','1636756504','1'
'23653','40','Jogger',NULL,'1636756803','1636756803','1'
'23654','44','Hijet Caddie',NULL,'1636756923','1636756923','1'
'23655','47','280Z',NULL,'1636757102','1636757102','1'
'23656','4159','D12',NULL,'1636757282','1636757282','1'
'23657','51','Super Bee',NULL,'1636757582','1636757582','1'
'23658','3589','9',NULL,'1636757821','1636757821','1'
'23659','60','296 GTB',NULL,'1636758301','1636758301','1'
'23660','65','Lanos',NULL,'1636758602','1636758602','1'
'23661','4204','T',NULL,'1636759021','1636759021','1'
'23662','4204','TS',NULL,'1636759021','1636759021','1'
'23663','4199','Venom GT',NULL,'1636759621','1636759621','1'
'23664','4205','Maloo',NULL,'1636759922','1636759922','1'
'23665','87','iEVS4',NULL,'1636760581','1636760581','1'
'23666','93','Jesco',NULL,'1636760942','1636760942','1'
'23667','95','Countach LPI 800-4',NULL,'1636761062','1636761062','1'
'23668','103','3-Eleven',NULL,'1636761601','1636761601','1'
'23669','103','Emira',NULL,'1636761602','1636761602','1'
'23670','4206','Murena',NULL,'1636762202','1636762202','1'
'23671','4207','KR200',NULL,'1636762501','1636762501','1'
'23672','4208','Twelve',NULL,'1636763701','1636763701','1'
'23673','144','5',NULL,'1636764181','1636764181','1'
'23674','4142','ProMaster City',NULL,'1636764301','1636764301','1'
'23675','3620','Nevera',NULL,'1636764661','1636764661','1'
'23676','179','TR3',NULL,'1636766821','1636766821','1'
'23677','4209','05',NULL,'1636767242','1636767242','1'
'23678','3591','TSR-S',NULL,'1636768021','1636768021','1'
'23679','224','С-1Л',NULL,'1636768802','1636768802','1'
'23680','224','С-3Л',NULL,'1636768802','1636768802','1'
'23681','4183','Багги Type 1',NULL,'1636768861','1636768861','1'
'23682','35','Bolt EUV',NULL,'1647088824','1647088824','1'
'23683','79','Elantra N',NULL,'1647088944','1647088944','1'
'23684','79','Encino',NULL,'1647088944','1647088944','1'
'23685','79','Santa Cruz',NULL,'1647088945','1647088945','1'
'23686','113','Autozam Clef',NULL,'1647089102','1647089102','1'
'23687','116','EQE AMG',NULL,'1647089125','1647089125','1'
'23688','116','Marco Polo',NULL,'1647089125','1647089125','1'
'23689','127','Rogue Sport',NULL,'1647089163','1647089163','1'
'23690','147','City K-ZE',NULL,'1647089244','1647089244','1'
'23691','176','Aygo X',NULL,'1647089304','1647089304','1'
'23692','184','ID.5',NULL,'1647089328','1647089328','1'
'23693','184','ID.6',NULL,'1647089328','1647089328','1'
'23694','184','Taigo',NULL,'1647089328','1647089328','1'
'23695','3','Tonale',NULL,'1647089445','1647089445','1'
'23696','25','Encore GX',NULL,'1647090044','1647090044','1'
'23697','26','Song Pro',NULL,'1647090062','1647090062','1'
'23698','34','Tiggo 2 Pro',NULL,'1647090263','1647090263','1'
'23699','34','eQ5',NULL,'1647090263','1647090263','1'
'23700','4210','M-NV',NULL,'1647090302','1647090302','1'
'23701','4210','X-NV',NULL,'1647090302','1647090302','1'
'23702','4211','VE-1',NULL,'1647090842','1647090842','1'
'23703','4196','LX',NULL,'1647090885','1647090885','1'
'23704','4196','VX',NULL,'1647090885','1647090885','1'
'23705','4212','FV',NULL,'1647090902','1647090902','1'
'23706','59','Bestune T77',NULL,'1647090924','1647090924','1'
'23707','60','Daytona SP3',NULL,'1647090945','1647090945','1'
'23708','67','Geometry C',NULL,'1647091103','1647091103','1'
'23709','4213','E-HS9',NULL,'1647091464','1647091464','1'
'23710','4214','Neta U',NULL,'1647091502','1647091502','1'
'23711','280','Can-Am',NULL,'1647093962','1647093962','1'
'23712','280','RS',NULL,'1647093962','1647093962','1'
'23714','26','Qin',NULL,'1649709986','1649709986','1'
'23715','34','Arrizo 6',NULL,'1649710593','1649710593','1'
'23716','290','Dargo',NULL,'1649710772','1649710772','1'
'23717','92','K8',NULL,'1649710893','1649710893','1'
'23718','147','Austral',NULL,'1649711258','1649711258','1'
'23719','147','Megane E-Tech',NULL,'1649711259','1649711259','1'
'23720','159','Enyaq RS',NULL,'1649711289','1649711289','1'
'23721','184','ID.Buzz',NULL,'1649711383','1649711383','1'
'23722','4215','S',NULL,'1649711528','1649711528','1'
'23723','4215','S Plus',NULL,'1649711528','1649711528','1'
'23724','4216','FH-EQ',NULL,'1649712276','1649712276','1'
'23725','3815','GV60',NULL,'1649714046','1649714046','1'
'23726','73','8S',NULL,'1649714312','1649714312','1'
'23727','4217','ET5',NULL,'1649717312','1649717312','1'
'23728','4202','W6',NULL,'1649718426','1649718426','1'
'23729','4183','Shortcut',NULL,'1649719146','1649719146','1'
'23730','18','i7',NULL,'1651296591','1651296591','1'
'23731','34','Tiggo 8 Pro Max',NULL,'1651296619','1651296619','1'
'23732','116','EQS SUV',NULL,'1651297212','1651297212','1'
'23733','159','Enyaq Coupe',NULL,'1651297389','1651297389','1'
'23734','159','Enyaq Coupe RS',NULL,'1651297390','1651297390','1'
'24915','37','C5 X',NULL,'1652334850','1652334850','1'
'24916','67','Preface',NULL,'1652334969','1652334969','1'
'24917','99','RZ',NULL,'1652335149','1652335149','1'
'24918','166','Solterra',NULL,'1652335451','1652335451','1'
'24919','176','bZ4X',NULL,'1652335511','1652335511','1'
'24920','28','Lyriq',NULL,'1652336773','1652336773','1'
'24921','32','CS95',NULL,'1652336919','1652336919','1'
'24922','52','E11K',NULL,'1652337581','1652337581','1'
'24923','52','T5L',NULL,'1652337581','1652337581','1'
'24924','59','Bestune T55',NULL,'1652337938','1652337938','1'
'24925','69','Hummer EV',NULL,'1652338272','1652338272','1'
'24926','111','Grecale',NULL,'1652339950','1652339950','1'
'24927','4175','QM3',NULL,'1652341180','1652341180','1'
'24928','4307','Free',NULL,'1652342556','1652342556','1'
'24929','10','Q2L',NULL,'1655850048','1655850048','1'
'24930','18','iX1',NULL,'1655850074','1655850074','1'
'24931','35','Damas',NULL,'1655850114','1655850114','1'
'24932','79','Avante N',NULL,'1655852671','1655852671','1'
'24933','116','T-Класс',NULL,'1655852795','1655852795','1'
'24934','116','W21',NULL,'1655852795','1655852795','1'
'24935','176','GR86',NULL,'1655852973','1655852973','1'
'24936','25','Velite 6',NULL,'1655853773','1655853773','1'
'24937','26','Dolphin',NULL,'1655853790','1655853790','1'
'24938','26','E1',NULL,'1655853790','1655853790','1'
'24939','4203','Born',NULL,'1655854150','1655854150','1'
'24940','52','DF6',NULL,'1655854472','1655854472','1'
'24941','4164','GE3',NULL,'1655854870','1655854870','1'
'24942','4215','Y',NULL,'1655854891','1655854891','1'
'24943','103','Eletre',NULL,'1655855890','1655855890','1'
'24944','114','765LT',NULL,'1655856131','1655856131','1'
'24945','4198','EC6',NULL,'1655856389','1655856389','1'
'24946','4198','ES6',NULL,'1655856389','1655856389','1'
'24947','4198','ET7',NULL,'1655856389','1655856389','1'
'24948','141','Iriz',NULL,'1655856712','1655856712','1'
'24949','141','X50',NULL,'1655856712','1655856712','1'
'24950','141','X70',NULL,'1655856712','1655856712','1'
'24951','4175','SM6',NULL,'1655856891','1655856891','1'
'24952','4308','R1T',NULL,'1655856969','1655856969','1'
'24953','4309','001',NULL,'1655858091','1655858091','1'
'24954','113','CX-4',NULL,'1657747115','1657747115','1'
'24955','127','X-Terra',NULL,'1657747212','1657747212','1'
'24956','3705','Matador',NULL,'1657747720','1657747720','1'
'24957','26','Song Plus',NULL,'1657748561','1657748561','1'
'24958','4310','C11',NULL,'1657751418','1657751418','1'
'24959','137','Cranbrook',NULL,'1657752678','1657752678','1'
'24960','4147','BJ40',NULL,'1660683397','1660683397','1'
'24961','26','E5',NULL,'1660683755','1660683755','1'
'24962','26','Song Max',NULL,'1660683755','1660683755','1'
'24963','32','CS15',NULL,'1660683917','1660683917','1'
'24964','32','Shenlan SL03',NULL,'1660683917','1660683917','1'
'24965','4215','V',NULL,'1660684933','1660684933','1'
'24966','87','Sehol A5 Plus',NULL,'1660685717','1660685717','1'
'24967','87','Sehol Aipao',NULL,'1660685717','1660685717','1'
'24968','87','iEVA50',NULL,'1660685717','1660685717','1'
'24969','4310','T03',NULL,'1660686013','1660686013','1'
'24970','119','4 EV',NULL,'1660686573','1660686573','1'
'24971','119','5 EV',NULL,'1660686573','1660686573','1'
'24972','137','Colt',NULL,'1660687054','1660687054','1'
'24973','4175','XM3',NULL,'1660687355','1660687355','1'
'24974','4195','iMAX8',NULL,'1660687473','1660687473','1'
'24975','4311','300',NULL,'1660688016','1660688016','1'
'24976','4311','500',NULL,'1660688016','1660688016','1'
'24977','4202','E5',NULL,'1660688573','1660688573','1'
'24978','35','Menlo',NULL,'1661005516','1661005516','1'
'24979','116','AMG ONE',NULL,'1661005857','1661005857','1'
'24980','4312','Alpha S',NULL,'1661006395','1661006395','1'
'24981','4312','Alpha T',NULL,'1661006395','1661006395','1'
'24986','123','Outlander Sport',NULL,'1666125185','1666125185','1'
'24987','166','Crosstrek',NULL,'1666125513','1666125513','1'
'24988','167','DZire',NULL,'1666125538','1666125538','1'
'24989','167','S-Presso',NULL,'1666125541','1666125541','1'
'24990','34','Tiggo 4 Pro',NULL,'1666293090','1666293090','1'
'24991','34','Tiggo 3xe',NULL,'1666293102','1666293102','1'
'24992','35','Groove',NULL,'1666293146','1666293146','1'
'24993','79','Kona N',NULL,'1666293272','1666293272','1'
'24994','4144','Komendant',NULL,'1666294294','1666294294','1'
'24995','4313','1000 Sp',NULL,'1666294360','1666294360','1'
'24996','32','Linmax',NULL,'1666295042','1666295042','1'
'24997','32','Oshan X5',NULL,'1666295042','1666295042','1'
'24998','32','UNI-T',NULL,'1666295042','1666295042','1'
'24999','32','UNI-V',NULL,'1666295042','1666295042','1'
'25000','4314','X',NULL,'1666295526','1666295526','1'
'25001','51','Hornet',NULL,'1666295615','1666295615','1'
'25002','52','iX5',NULL,'1666295641','1666295641','1'
'25003','60','Purosangue',NULL,'1666295956','1666295956','1'
'25004','67','Geometry A',NULL,'1666296212','1666296212','1'
'25005','67','Monjaro',NULL,'1666296212','1666296212','1'
'25006','4316','X',NULL,'1666296617','1666296617','1'
'25007','83','Tara',NULL,'1666296934','1666296934','1'
'25008','87','JS4',NULL,'1666297024','1666297024','1'
'25009','87','Sehol E20X',NULL,'1666297025','1666297025','1'
'25010','4317','E5',NULL,'1666297216','1666297216','1'
'25011','4197','L9',NULL,'1666297470','1666297470','1'
'25012','4318','C5',NULL,'1666298206','1666298206','1'
'25013','4195','RX3',NULL,'1666298859','1666298859','1'
'25014','4195','RX3 Pro',NULL,'1666298859','1666298859','1'
'25015','4195','RX5',NULL,'1666298859','1666298859','1'
'25016','4195','RX5 Max',NULL,'1666298859','1666298859','1'
'25017','4195','RX8',NULL,'1666298860','1666298860','1'
'25018','4195','i5',NULL,'1666298860','1666298860','1'
'25019','4195','i6',NULL,'1666298860','1666298860','1'
'25020','4195','i6 Max',NULL,'1666298860','1666298860','1'
'25021','165','Rexton Sports',NULL,'1666299348','1666299348','1'
'25022','4307','Dreamer',NULL,'1666299918','1666299918','1'
'25023','18','XM',NULL,'1666450721','1666450721','1'
'25024','76','N-VAN',NULL,'1666450909','1666450909','1'
'25025','116','EQE SUV',NULL,'1666450991','1666450991','1'
'25026','116','EQE SUV AMG',NULL,'1666450991','1666450991','1'
'25027','137','Colt Vista',NULL,'1666453367','1666453367','1'
'25028','10','Q5 e-tron',NULL,'1668284979','1668284979','1'
'25029','10','Q5L',NULL,'1668284979','1668284979','1'
'25030','10','Q6',NULL,'1668284979','1668284979','1'
'25031','76','e:NP1',NULL,'1668285101','1668285101','1'
'25032','76','UR-V',NULL,'1668285102','1668285102','1'
'25033','76','XR-V',NULL,'1668285102','1668285102','1'
'25034','76','ZR-V',NULL,'1668285102','1668285102','1'
'25035','79','Casper',NULL,'1668285114','1668285114','1'
'25036','79','Celesta',NULL,'1668285114','1668285114','1'
'25037','79','Custo',NULL,'1668285114','1668285114','1'
'25038','79','Mistra',NULL,'1668285114','1668285114','1'
'25039','176','Frontlander',NULL,'1668285329','1668285329','1'
'25040','176','Izoa',NULL,'1668285329','1668285329','1'
'25041','176','Wildlander',NULL,'1668285332','1668285332','1'
'25042','184','Tacqua',NULL,'1668285347','1668285347','1'
'25043','32','CS75PLUS',NULL,'1668285830','1668285830','1'
'25044','32','CS85',NULL,'1668285830','1668285830','1'
'25045','4315','i-JOY',NULL,'1668286176','1668286176','1'
'25046','4315','i-PRO',NULL,'1668286176','1668286176','1'
'25047','4315','i-VAN',NULL,'1668286176','1668286176','1'
'25048','61','Egea',NULL,'1668286231','1668286231','1'
'25049','4213','H5',NULL,'1668286532','1668286532','1'
'25050','4213','HS5',NULL,'1668286532','1668286532','1'
'25051','4213','HS7',NULL,'1668286532','1668286532','1'
'25052','83','Arisun',NULL,'1668286652','1668286652','1'
'25053','132','Utopia',NULL,'1668287251','1668287251','1'
'25054','149','Spectre',NULL,'1668287522','1668287522','1'
'25055','165','Torres',NULL,'1668287721','1668287721','1'
'25056','185','EX90',NULL,'1668287970','1668287970','1'
'25057','4192','P5',NULL,'1668288089','1668288089','1'
'25058','4309','009',NULL,'1668288112','1668288112','1'
'25059','216','25',NULL,'1668288175','1668288175','1'
'25060','176','Corolla Runx','Corolla Runx','1669711660','1669711660','1'
'25061','79','Grand Santa Fe',NULL,'1669721014','1669721014','1'
'25062','4319','DR 4.0',NULL,'1669723252','1669723252','1'
'25063','290','H6S',NULL,'1670773002','1670773002','1'
'25064','113','Eunos Presso',NULL,'1670773066','1670773066','1'
'25065','116','W180',NULL,'1670773078','1670773078','1'
'25066','184','Lamando',NULL,'1670773192','1670773192','1'
'25067','184','Passat (North America and China)',NULL,'1670773192','1670773192','1'
'25068','184','Phideon',NULL,'1670773192','1670773192','1'
'25069','184','Talagon',NULL,'1670773193','1670773193','1'
'25070','184','Tavendor',NULL,'1670773193','1670773193','1'
'25071','184','Viloran',NULL,'1670773193','1670773193','1'
'25072','176','Wigo',NULL,'1670774154','1670774154','1'
'25073','4147','BJ80',NULL,'1670774450','1670774450','1'
'25074','4147','U7',NULL,'1670774450','1670774450','1'
'25075','20','E V12',NULL,'1670774679','1670774679','1'
'25076','28','Escalade-V',NULL,'1670774819','1670774819','1'
'25077','32','CS55PLUS',NULL,'1670774926','1670774926','1'
'25080','10','Q8 e-tron',NULL,'1672823582','1672823582','1'
'25081','10','Q8 Sportback e-tron',NULL,'1672823582','1672823582','1'
'25082','10','SQ8 e-tron',NULL,'1672823582','1672823582','1'
