"id_car_modification","id_car_equipment","name","year"
"219740","17674","Базовая"," "
"219741","17675","Базовая"," "
"219742","17676","Базовая"," "
"219743","17677","Базовая"," "
"219744","17678","Базовая"," "
"234768","17679","Базовая"," "
"234769","17680","Базовая"," "
"234770","17681","Базовая"," "
"234771","17682","Базовая"," "
"219751","17684","Базовая"," "
"219752","17685","Базовая"," "
"219757","17690","Базовая"," "
"219758","17691","Базовая"," "
"219759","17692","Базовая"," "
"219760","17693","Базовая"," "
"110593","17720","Базовая"," "
"176822","17739","Базовая"," "
"170181","17742","Базовая"," "
"219777","17743","Базовая"," "
"219783","17801","Базовая"," "
"191802","17802","Базовая"," "
"191803","17803","Базовая"," "
"191804","17804","Базовая"," "
"191805","17805","Базовая"," "
"67876","17824","Базовая"," "
"67877","17826","Базовая"," "
"219791","17844","Базовая"," "
"219792","17845","Базовая"," "
"219793","17846","Базовая"," "
"62516","17847","Базовая"," "
"62514","17848","Базовая"," "
"62515","17849","Базовая"," "
"62512","17850","Базовая"," "
"173937","17851","Базовая"," "
"62486","17852","Базовая"," "
"62489","17853","Базовая"," "
"62487","17854","Базовая"," "
"62492","17855","Базовая"," "
"62477","17856","Базовая"," "
"182583","17857","Базовая"," "
"62475","17861","Базовая"," "
"62480","17862","Базовая"," "
"170254","17873","Базовая"," "
"111236","17874","Базовая"," "
"169749","17875","Базовая"," "
"171885","17878","Базовая"," "
"172925","17899","Базовая"," "
"195476","17936","Базовая"," "
"195495","17937","Базовая"," "
"195496","17940","Базовая"," "
"195497","17943","Базовая"," "
"215540","18023","Базовая","2016"
"215541","18024","Базовая","2016"
"215542","18025","Базовая","2016"
"215543","18026","Базовая","2016"
"215551","18027","Базовая","2016"
"215555","18028","Базовая","2016"
"215556","18029","Базовая","2016"
"215558","18030","Базовая","2016"
"219471","18031","Базовая","2016"
"215559","18032","Базовая","2016"
"215560","18033","Базовая","2016"
"215561","18034","Базовая","2016"
"219617","18049","Базовая"," "
"219887","18061","Базовая"," "
"219918","18130","Базовая"," "
"219919","18132","Базовая"," "
"219920","18134","Базовая"," "
"219921","18136","Базовая"," "
"63862","18190","Базовая","2016"
"182562","18230","Базовая"," "
"169756","18251","Базовая"," "
"172924","18269","Базовая"," "
"219942","18295","Базовая"," "
"219943","18298","Базовая"," "
"186901","18331","Базовая"," "
"219585","18332","Базовая"," "
"219944","18333","Базовая"," "
"219945","18334","Базовая"," "
"213355","18355","Базовая","2017"
"213357","18356","Базовая","2017"
"213359","18357","Базовая","2017"
"213365","18358","Базовая","2017"
"213365","18359","Базовая","2016"
"213366","18360","Базовая","2017"
"213366","18361","Базовая","2016"
"213368","18362","Базовая","2017"
"213369","18363","Базовая","2017"
"213371","18364","Базовая","2017"
"213492","18372","Базовая","2017"
"213492","18373","Базовая","2016"
"213493","18374","Базовая","2017"
"213493","18375","Базовая","2016"
"219947","18421","Базовая","2016"
"219043","18429","Базовая","2017"
"219044","18430","Базовая","2017"
"219612","18442","Базовая"," "
"219950","18450","Базовая"," "
"219951","18452","Базовая"," "
"219952","18454","Базовая"," "
"219899","18456","Базовая"," "
"219900","18457","Базовая"," "
"219901","18458","Базовая"," "
"219955","18468","Базовая"," "
"219956","18469","Базовая"," "
"219957","18470","Базовая"," "
"219958","18471","Базовая"," "
"219959","18472","Базовая"," "
"219960","18473","Базовая"," "
"219961","18474","Базовая"," "
"219962","18475","Базовая"," "
"219979","18491","Базовая"," "
"219980","18492","Базовая"," "
"219981","18493","Базовая","2017"
"219981","18494","Базовая","2016"
"219982","18495","Базовая","2017"
"219982","18496","Базовая","2016"
"219983","18497","Базовая","2017"
"219983","18498","Базовая","2016"
"220053","18521","Базовая"," "
"111782","18524","Базовая","2016"
"110960","18587","Базовая"," "
"110991","18588","Базовая"," "
"215542","18635","Базовая","2017"
"215543","18636","Базовая","2017"
"215545","18638","Базовая","2017"
"215551","18639","Базовая","2017"
"215555","18640","Базовая","2017"
"219947","18641","Базовая","2017"
"215556","18642","Базовая","2017"
"215557","18643","Базовая","2017"
"215558","18644","Базовая","2017"
"219471","18645","Базовая","2017"
"215560","18646","Базовая","2017"
"215561","18647","Базовая","2017"
"220099","18664","Базовая"," "
"220100","18665","Базовая"," "
"220102","18670","Базовая"," "
"220103","18671","Базовая"," "
"220104","18672","Базовая"," "
"220105","18673","Базовая"," "
"220106","18674","Базовая"," "
"220107","18675","Базовая"," "
"220108","18676","Базовая"," "
"220109","18677","Базовая"," "
"220110","18678","Базовая"," "
"220111","18679","Базовая"," "
"238679","18680","Базовая"," "
"220117","18685","Базовая"," "
"238680","18686","Базовая"," "
"220121","18687","Базовая"," "
"220122","18688","Базовая"," "
"63095","18705","Базовая","2017"
"63096","18706","Базовая","2017"
"215025","18809","Базовая","2017"
"215026","18810","Базовая"," "
"215027","18811","Базовая"," "
"215028","18812","Базовая"," "
"215540","18813","Базовая","2017"
"215541","18814","Базовая","2017"
"215567","18815","Базовая","2017"
"215568","18816","Базовая","2017"
"215569","18817","Базовая","2017"
"215544","18818","Базовая","2017"
"220127","18834","Базовая"," "
"220128","18835","Базовая"," "
"220245","18931","Базовая"," "
"220246","18932","Базовая"," "
"236708","18933","Базовая"," "
"220248","18934","Базовая"," "
"220250","18935","Базовая"," "
"220254","18936","Базовая"," "
"174102","18968","Базовая"," "
"220312","19097","Базовая"," "
"220314","19103","Базовая"," "
"172016","19502","Базовая"," "
"233012","19503","Базовая"," "
"233013","19504","Базовая"," "
"233014","19505","Базовая"," "
"233015","19506","Базовая"," "
"186563","19515","Базовая"," "
"233146","19544","Базовая"," "
"233147","19545","Базовая"," "
"220226","19546","Базовая"," "
"233195","19570","Базовая"," "
"233196","19571","Базовая"," "
"233197","19572","Базовая"," "
"219793","19644","Базовая","2017"
"234376","19720","Базовая"," "
"234375","19721","Базовая"," "
"234377","19722","Базовая"," "
"234378","19723","Базовая"," "
"234379","19724","Базовая"," "
"219647","19725","Базовая"," "
"219648","19726","Базовая"," "
"219649","19727","Базовая","2017"
"219650","19728","Базовая"," "
"234454","19761","Базовая"," "
"234455","19762","Базовая"," "
"234456","19763","Базовая"," "
"234457","19764","Базовая"," "
"234458","19765","Базовая"," "
"234459","19766","Базовая"," "
"234460","19767","Базовая"," "
"234497","19778","Базовая"," "
"234498","19779","Базовая"," "
"234525","19783","Базовая"," "
"234529","19784","Базовая"," "
"234530","19785","Базовая"," "
"234531","19786","Базовая","2017"
"234603","19787","Базовая"," "
"234604","19788","Базовая"," "
"234605","19789","Базовая"," "
"234889","19832","Базовая","2017"
"234896","19833","Базовая"," "
"234897","19834","Базовая"," "
"234898","19835","Базовая"," "
"234899","19836","Базовая"," "
"235037","19865","Базовая"," "
"235039","19867","Базовая"," "
"235038","19870","Базовая"," "
"15579","19879","Базовая"," "
"15589","19880","Базовая"," "
"15588","19881","Базовая"," "
"15591","19882","Базовая"," "
"170927","19883","Базовая"," "
"176664","19884","Базовая"," "
"234451","19969","Базовая"," "
"235184","19970","Базовая"," "
"235185","19971","Базовая"," "
"235237","19982","Базовая"," "
"235238","19983","Базовая"," "
"235249","19984","Базовая"," "
"235250","19985","Базовая"," "
"235272","19991","Базовая"," "
"235415","20081","Базовая"," "
"235416","20082","Базовая"," "
"235417","20083","Базовая"," "
"235423","20084","Базовая"," "
"235435","20112","Базовая"," "
"235436","20113","Базовая"," "
"235579","20137","Базовая"," "
"235666","20143","Базовая"," "
"235668","20144","Базовая"," "
"235669","20145","Базовая"," "
"175785","20229","Базовая"," "
"235294","20272","Базовая"," "
"235296","20273","Базовая"," "
"235295","20274","Базовая"," "
"235702","20300","Базовая"," "
"190069","20330","Базовая"," "
"233148","20404","Базовая"," "
